country,field,year,num_patent_applications,num_patent_granted,complete,pillar,is_group
Peru,Industry and Manufacturing,2019,0,0.0,False,patents,False
Peru,Industry and Manufacturing,2020,3,2.0,False,patents,False
Peru,Industry and Manufacturing,2021,2,0.0,False,patents,False
Peru,Industry and Manufacturing,2022,0,0.0,False,patents,False
Peru,Industry and Manufacturing,2023,0,0.0,False,patents,False
Peru,Life Sciences,2015,1,1.0,True,patents,False
Peru,Life Sciences,2016,0,0.0,True,patents,False
Peru,Life Sciences,2017,0,0.0,True,patents,False
Peru,Life Sciences,2018,2,2.0,True,patents,False
Peru,Life Sciences,2019,0,0.0,False,patents,False
Peru,Life Sciences,2020,2,1.0,False,patents,False
Peru,Life Sciences,2021,0,0.0,False,patents,False
Peru,Life Sciences,2022,0,0.0,False,patents,False
Peru,Life Sciences,2023,1,1.0,False,patents,False
Peru,Personal Devices and Computing,2015,0,0.0,True,patents,False
Peru,Personal Devices and Computing,2016,0,0.0,True,patents,False
Peru,Personal Devices and Computing,2017,1,1.0,True,patents,False
Peru,Personal Devices and Computing,2018,2,2.0,True,patents,False
Peru,Personal Devices and Computing,2019,1,1.0,False,patents,False
Peru,Personal Devices and Computing,2020,3,3.0,False,patents,False
Peru,Personal Devices and Computing,2021,0,0.0,False,patents,False
Peru,Personal Devices and Computing,2022,1,1.0,False,patents,False
Peru,Personal Devices and Computing,2023,0,0.0,False,patents,False
Peru,Physical Sciences and Engineering,2015,1,1.0,True,patents,False
Peru,Physical Sciences and Engineering,2016,1,1.0,True,patents,False
Peru,Physical Sciences and Engineering,2017,1,1.0,True,patents,False
Peru,Physical Sciences and Engineering,2018,1,1.0,True,patents,False
Peru,Physical Sciences and Engineering,2019,1,1.0,False,patents,False
Peru,Physical Sciences and Engineering,2020,4,2.0,False,patents,False
Peru,Physical Sciences and Engineering,2021,3,1.0,False,patents,False
Peru,Physical Sciences and Engineering,2022,2,0.0,False,patents,False
Peru,Physical Sciences and Engineering,2023,0,0.0,False,patents,False
Peru,Security,2015,0,0.0,True,patents,False
Peru,Security,2016,0,0.0,True,patents,False
Peru,Security,2017,0,0.0,True,patents,False
Peru,Security,2018,0,0.0,True,patents,False
Peru,Security,2019,1,1.0,False,patents,False
Peru,Security,2020,1,1.0,False,patents,False
Peru,Security,2021,1,0.0,False,patents,False
Peru,Security,2022,0,0.0,False,patents,False
Peru,Security,2023,0,0.0,False,patents,False
Peru,Telecommunications,2015,0,0.0,True,patents,False
Peru,Telecommunications,2016,1,1.0,True,patents,False
Peru,Telecommunications,2017,0,0.0,True,patents,False
Peru,Telecommunications,2018,0,0.0,True,patents,False
Peru,Telecommunications,2019,1,1.0,False,patents,False
Peru,Telecommunications,2020,4,3.0,False,patents,False
Peru,Telecommunications,2021,1,1.0,False,patents,False
Peru,Telecommunications,2022,1,0.0,False,patents,False
Peru,Telecommunications,2023,0,0.0,False,patents,False
Peru,Transportation,2015,0,0.0,True,patents,False
Peru,Transportation,2016,0,0.0,True,patents,False
Peru,Transportation,2017,0,0.0,True,patents,False
Peru,Transportation,2018,0,0.0,True,patents,False
Peru,Transportation,2019,0,0.0,False,patents,False
Peru,Transportation,2020,1,0.0,False,patents,False
Peru,Transportation,2021,0,0.0,False,patents,False
Peru,Transportation,2022,0,0.0,False,patents,False
Peru,Transportation,2023,0,0.0,False,patents,False
Philippines,Agriculture,2015,0,0.0,True,patents,False
Philippines,Agriculture,2016,2,2.0,True,patents,False
Philippines,Agriculture,2017,0,0.0,True,patents,False
Philippines,Agriculture,2018,0,0.0,True,patents,False
Philippines,Agriculture,2019,1,1.0,False,patents,False
Philippines,Agriculture,2020,2,1.0,False,patents,False
Philippines,Agriculture,2021,0,0.0,False,patents,False
Philippines,Agriculture,2022,0,,False,patents,False
Philippines,All,2015,8,5.0,True,patents,False
Philippines,All,2016,4,2.0,True,patents,False
Philippines,All,2017,1,1.0,True,patents,False
Philippines,All,2018,5,4.0,True,patents,False
Philippines,All,2019,21,12.0,False,patents,False
Philippines,All,2020,23,16.0,False,patents,False
Philippines,All,2021,39,22.0,False,patents,False
Philippines,All,2022,1,,False,patents,False
Philippines,Banking and Finance,2015,4,2.0,True,patents,False
Philippines,Banking and Finance,2016,0,0.0,True,patents,False
Philippines,Banking and Finance,2017,0,0.0,True,patents,False
Philippines,Banking and Finance,2018,0,0.0,True,patents,False
Philippines,Banking and Finance,2019,2,2.0,False,patents,False
Philippines,Banking and Finance,2020,2,2.0,False,patents,False
Philippines,Banking and Finance,2021,7,2.0,False,patents,False
Philippines,Banking and Finance,2022,0,,False,patents,False
Philippines,Business,2015,3,2.0,True,patents,False
Philippines,Business,2016,0,0.0,True,patents,False
Philippines,Business,2017,1,1.0,True,patents,False
Philippines,Business,2018,1,1.0,True,patents,False
Philippines,Business,2019,4,4.0,False,patents,False
Philippines,Business,2020,5,3.0,False,patents,False
Philippines,Business,2021,0,0.0,False,patents,False
Philippines,Business,2022,0,,False,patents,False
Philippines,Energy Management,2015,0,0.0,True,patents,False
Philippines,Energy Management,2016,0,0.0,True,patents,False
Philippines,Energy Management,2017,0,0.0,True,patents,False
Philippines,Energy Management,2018,0,0.0,True,patents,False
Philippines,Energy Management,2019,1,1.0,False,patents,False
Philippines,Energy Management,2020,0,0.0,False,patents,False
Philippines,Energy Management,2021,0,0.0,False,patents,False
Philippines,Energy Management,2022,0,,False,patents,False
Philippines,Industry and Manufacturing,2015,2,1.0,True,patents,False
Philippines,Industry and Manufacturing,2016,0,0.0,True,patents,False
Philippines,Industry and Manufacturing,2017,0,0.0,True,patents,False
Philippines,Industry and Manufacturing,2018,0,0.0,True,patents,False
Philippines,Industry and Manufacturing,2019,3,2.0,False,patents,False
Philippines,Industry and Manufacturing,2020,0,0.0,False,patents,False
Philippines,Industry and Manufacturing,2021,0,0.0,False,patents,False
Philippines,Industry and Manufacturing,2022,0,,False,patents,False
Philippines,Life Sciences,2015,0,0.0,True,patents,False
Philippines,Life Sciences,2016,0,0.0,True,patents,False
Philippines,Life Sciences,2017,0,0.0,True,patents,False
Philippines,Life Sciences,2018,1,1.0,True,patents,False
Philippines,Life Sciences,2019,2,2.0,False,patents,False
Philippines,Life Sciences,2020,2,1.0,False,patents,False
Philippines,Life Sciences,2021,0,0.0,False,patents,False
Philippines,Life Sciences,2022,0,,False,patents,False
Philippines,Personal Devices and Computing,2015,2,1.0,True,patents,False
Philippines,Personal Devices and Computing,2016,1,1.0,True,patents,False
Philippines,Personal Devices and Computing,2017,1,1.0,True,patents,False
Philippines,Personal Devices and Computing,2018,1,1.0,True,patents,False
Philippines,Personal Devices and Computing,2019,7,5.0,False,patents,False
Philippines,Personal Devices and Computing,2020,7,5.0,False,patents,False
Philippines,Personal Devices and Computing,2021,20,14.0,False,patents,False
Philippines,Personal Devices and Computing,2022,1,,False,patents,False
Philippines,Physical Sciences and Engineering,2015,0,0.0,True,patents,False
Philippines,Physical Sciences and Engineering,2016,0,0.0,True,patents,False
Philippines,Physical Sciences and Engineering,2017,0,0.0,True,patents,False
Philippines,Physical Sciences and Engineering,2018,1,1.0,True,patents,False
Philippines,Physical Sciences and Engineering,2019,2,1.0,False,patents,False
Philippines,Physical Sciences and Engineering,2020,2,1.0,False,patents,False
Philippines,Physical Sciences and Engineering,2021,0,0.0,False,patents,False
Philippines,Physical Sciences and Engineering,2022,0,,False,patents,False
Philippines,Security,2015,0,0.0,True,patents,False
Philippines,Security,2016,0,0.0,True,patents,False
Philippines,Security,2017,0,0.0,True,patents,False
Philippines,Security,2018,1,1.0,True,patents,False
Philippines,Security,2019,1,1.0,False,patents,False
Philippines,Security,2020,0,0.0,False,patents,False
Philippines,Security,2021,1,0.0,False,patents,False
Philippines,Security,2022,0,,False,patents,False
Philippines,Telecommunications,2015,3,3.0,True,patents,False
Philippines,Telecommunications,2016,0,0.0,True,patents,False
Philippines,Telecommunications,2017,0,0.0,True,patents,False
Philippines,Telecommunications,2018,1,1.0,True,patents,False
Philippines,Telecommunications,2019,1,1.0,False,patents,False
Philippines,Telecommunications,2020,5,2.0,False,patents,False
Philippines,Telecommunications,2021,6,2.0,False,patents,False
Philippines,Telecommunications,2022,0,,False,patents,False
Philippines,Transportation,2015,0,0.0,True,patents,False
Philippines,Transportation,2016,0,0.0,True,patents,False
Philippines,Transportation,2017,0,0.0,True,patents,False
Philippines,Transportation,2018,0,0.0,True,patents,False
Philippines,Transportation,2019,1,1.0,False,patents,False
Philippines,Transportation,2020,2,2.0,False,patents,False
Philippines,Transportation,2021,0,0.0,False,patents,False
Philippines,Transportation,2022,0,,False,patents,False
Poland,Agriculture,2015,1,1.0,True,patents,False
Poland,Agriculture,2016,0,0.0,True,patents,False
Poland,Agriculture,2017,1,1.0,True,patents,False
Poland,Agriculture,2018,2,2.0,True,patents,False
Poland,Agriculture,2019,1,0.0,False,patents,False
Poland,Agriculture,2020,1,1.0,False,patents,False
Poland,Agriculture,2021,1,1.0,False,patents,False
Poland,Agriculture,2022,0,0.0,False,patents,False
Poland,Agriculture,2023,0,0.0,False,patents,False
Poland,All,2015,20,13.0,True,patents,False
Poland,All,2016,19,15.0,True,patents,False
Poland,All,2017,20,19.0,True,patents,False
Poland,All,2018,27,23.0,True,patents,False
Poland,All,2019,26,25.0,False,patents,False
Poland,All,2020,19,16.0,False,patents,False
Poland,All,2021,18,14.0,False,patents,False
Poland,All,2022,11,7.0,False,patents,False
Poland,All,2023,4,2.0,False,patents,False
Poland,Banking and Finance,2015,2,1.0,True,patents,False
Poland,Banking and Finance,2016,0,0.0,True,patents,False
Poland,Banking and Finance,2017,1,1.0,True,patents,False
Poland,Banking and Finance,2018,0,0.0,True,patents,False
Poland,Banking and Finance,2019,0,0.0,False,patents,False
Poland,Banking and Finance,2020,2,2.0,False,patents,False
Poland,Banking and Finance,2021,1,1.0,False,patents,False
Poland,Banking and Finance,2022,0,0.0,False,patents,False
Poland,Banking and Finance,2023,0,0.0,False,patents,False
Poland,Business,2015,2,1.0,True,patents,False
Poland,Business,2016,1,0.0,True,patents,False
Poland,Business,2017,1,1.0,True,patents,False
Poland,Business,2018,3,2.0,True,patents,False
Poland,Business,2019,3,3.0,False,patents,False
Poland,Business,2020,2,2.0,False,patents,False
Poland,Business,2021,2,2.0,False,patents,False
Poland,Business,2022,1,0.0,False,patents,False
Poland,Business,2023,0,0.0,False,patents,False
Poland,Energy Management,2015,1,1.0,True,patents,False
Poland,Energy Management,2016,1,0.0,True,patents,False
Poland,Energy Management,2017,0,0.0,True,patents,False
Poland,Energy Management,2018,1,1.0,True,patents,False
Poland,Energy Management,2019,1,1.0,False,patents,False
Poland,Energy Management,2020,3,3.0,False,patents,False
Poland,Energy Management,2021,2,1.0,False,patents,False
Poland,Energy Management,2022,0,0.0,False,patents,False
Poland,Energy Management,2023,0,0.0,False,patents,False
Poland,Industry and Manufacturing,2015,3,3.0,True,patents,False
Poland,Industry and Manufacturing,2016,1,1.0,True,patents,False
Poland,Industry and Manufacturing,2017,1,1.0,True,patents,False
Poland,Industry and Manufacturing,2018,3,2.0,True,patents,False
Poland,Industry and Manufacturing,2019,3,3.0,False,patents,False
Poland,Industry and Manufacturing,2020,4,4.0,False,patents,False
Poland,Industry and Manufacturing,2021,5,5.0,False,patents,False
Poland,Industry and Manufacturing,2022,1,1.0,False,patents,False
Poland,Industry and Manufacturing,2023,0,0.0,False,patents,False
Poland,Life Sciences,2015,5,4.0,True,patents,False
Poland,Life Sciences,2016,7,6.0,True,patents,False
Poland,Life Sciences,2017,4,4.0,True,patents,False
Poland,Life Sciences,2018,6,5.0,True,patents,False
Poland,Life Sciences,2019,6,6.0,False,patents,False
Poland,Life Sciences,2020,7,5.0,False,patents,False
Poland,Life Sciences,2021,3,1.0,False,patents,False
Poland,Life Sciences,2022,1,0.0,False,patents,False
Poland,Life Sciences,2023,2,2.0,False,patents,False
Poland,Personal Devices and Computing,2015,6,4.0,True,patents,False
Poland,Personal Devices and Computing,2016,5,4.0,True,patents,False
Poland,Personal Devices and Computing,2017,11,11.0,True,patents,False
Poland,Personal Devices and Computing,2018,9,7.0,True,patents,False
Poland,Personal Devices and Computing,2019,10,10.0,False,patents,False
Poland,Personal Devices and Computing,2020,6,6.0,False,patents,False
Poland,Personal Devices and Computing,2021,5,3.0,False,patents,False
Poland,Personal Devices and Computing,2022,3,2.0,False,patents,False
Poland,Personal Devices and Computing,2023,0,0.0,False,patents,False
Poland,Physical Sciences and Engineering,2015,0,0.0,True,patents,False
Poland,Physical Sciences and Engineering,2016,1,1.0,True,patents,False
Poland,Physical Sciences and Engineering,2017,3,3.0,True,patents,False
Poland,Physical Sciences and Engineering,2018,1,0.0,True,patents,False
Poland,Physical Sciences and Engineering,2019,1,1.0,False,patents,False
Poland,Physical Sciences and Engineering,2020,1,1.0,False,patents,False
Poland,Physical Sciences and Engineering,2021,2,2.0,False,patents,False
Poland,Physical Sciences and Engineering,2022,0,0.0,False,patents,False
Poland,Physical Sciences and Engineering,2023,0,0.0,False,patents,False
Poland,Security,2015,1,0.0,True,patents,False
Poland,Security,2016,1,0.0,True,patents,False
Poland,Security,2017,0,0.0,True,patents,False
Poland,Security,2018,1,1.0,True,patents,False
Poland,Security,2019,1,1.0,False,patents,False
Poland,Security,2020,1,1.0,False,patents,False
Poland,Security,2021,2,2.0,False,patents,False
Poland,Security,2022,2,1.0,False,patents,False
Poland,Security,2023,0,0.0,False,patents,False
Poland,Telecommunications,2015,2,1.0,True,patents,False
Poland,Telecommunications,2016,3,2.0,True,patents,False
Poland,Telecommunications,2017,3,3.0,True,patents,False
Poland,Telecommunications,2018,6,6.0,True,patents,False
Poland,Telecommunications,2019,13,13.0,False,patents,False
Poland,Telecommunications,2020,1,1.0,False,patents,False
Poland,Telecommunications,2021,1,1.0,False,patents,False
Poland,Telecommunications,2022,1,0.0,False,patents,False
Poland,Telecommunications,2023,0,0.0,False,patents,False
Poland,Transportation,2015,2,2.0,True,patents,False
Poland,Transportation,2016,4,4.0,True,patents,False
Poland,Transportation,2017,2,2.0,True,patents,False
Poland,Transportation,2018,2,2.0,True,patents,False
Poland,Transportation,2019,1,1.0,False,patents,False
Poland,Transportation,2020,2,2.0,False,patents,False
Poland,Transportation,2021,1,1.0,False,patents,False
Poland,Transportation,2022,0,0.0,False,patents,False
Poland,Transportation,2023,0,0.0,False,patents,False
Portugal,Agriculture,2015,0,0.0,True,patents,False
Portugal,Agriculture,2016,1,0.0,True,patents,False
Portugal,Agriculture,2017,0,0.0,True,patents,False
Portugal,Agriculture,2018,1,1.0,True,patents,False
Portugal,Agriculture,2019,1,1.0,False,patents,False
Portugal,Agriculture,2020,0,0.0,False,patents,False
Portugal,Agriculture,2021,0,0.0,False,patents,False
Portugal,Agriculture,2022,1,0.0,False,patents,False
Portugal,All,2015,5,5.0,True,patents,False
Portugal,All,2016,10,6.0,True,patents,False
Portugal,All,2017,8,7.0,True,patents,False
Portugal,All,2018,13,11.0,True,patents,False
Portugal,All,2019,6,5.0,False,patents,False
Portugal,All,2020,10,8.0,False,patents,False
Portugal,All,2021,4,3.0,False,patents,False
Portugal,All,2022,5,2.0,False,patents,False
Portugal,Banking and Finance,2015,0,0.0,True,patents,False
Portugal,Banking and Finance,2016,0,0.0,True,patents,False
Portugal,Banking and Finance,2017,0,0.0,True,patents,False
Portugal,Banking and Finance,2018,0,0.0,True,patents,False
Portugal,Banking and Finance,2019,0,0.0,False,patents,False
Portugal,Banking and Finance,2020,0,0.0,False,patents,False
Portugal,Banking and Finance,2021,0,0.0,False,patents,False
