country,field,year,num_articles,complete
Slovakia,AI Safety,2016,1,True
Philippines,AI Safety,2022,3,True
Ireland,AI Safety,2018,12,True
Global Partnership on Artificial Intelligence,AI Safety,2015,1021,True
Greece,AI Safety,2025,53,False
Argentina,AI Safety,2023,9,True
South and Central America,AI Safety,2018,54,True
Montenegro,AI Safety,2024,3,False
Yemen,AI Safety,2025,3,False
Pakistan,AI Safety,2019,9,True
Austria,AI Safety,2017,21,True
ASEAN,AI Safety,2025,302,False
Sweden,AI Safety,2023,96,True
Spain,All,2016,3102,True
Japan,All,2019,9294,True
Nigeria,All,2019,431,True
Andorra,All,2016,2,True
Five Eyes,All,2022,66829,True
Bolivia,All,2019,3,True
Australia,All,2018,3981,True
Italy,All,2019,5451,True
Cyprus,All,2015,104,True
Taiwan,All,2016,1570,True
Bulgaria,All,2022,352,True
Ghana,All,2016,18,True
Ghana,All,2018,56,True
Congo,All,2021,15,True
Mexico,All,2024,1444,False
Pakistan,All,2019,1635,True
North Korea,All,2015,4,True
Barbados,All,2025,8,False
Dominican Republic,All,2023,6,True
Netherlands,All,2018,2496,True
Morocco,All,2019,715,True
Congo,All,2016,1,True
Iraq,All,2024,2773,False
Uruguay,All,2016,32,True
Mozambique,All,2018,1,True
Slovakia,All,2023,471,True
Guatemala,All,2019,15,True
Guatemala,All,2020,13,True
Switzerland,All,2016,1475,True
Switzerland,All,2022,3631,True
Timor-Leste,All,2018,3,True
Singapore,All,2018,2056,True
Brazil,All,2017,2194,True
Sierra Leone,All,2024,7,False
Belize,All,2020,3,True
South Korea,All,2024,10165,False
Greece,All,2022,1865,True
Ecuador,Computer Vision,2025,33,False
Czechia,Computer Vision,2023,245,True
United Arab Emirates,Computer Vision,2020,341,True
United Arab Emirates,Computer Vision,2022,526,True
Maldives,Computer Vision,2022,3,True
Quad,Computer Vision,2022,26204,True
Thailand,Computer Vision,2015,195,True
Thailand,Computer Vision,2022,444,True
France,Computer Vision,2015,1653,True
Pakistan,Computer Vision,2021,944,True
Pakistan,Computer Vision,2025,524,False
Armenia,Computer Vision,2020,9,True
Armenia,Computer Vision,2021,6,True
Japan,Computer Vision,2017,1610,True
Sudan,Computer Vision,2020,26,True
Bhutan,Computer Vision,2020,2,True
Greece,Computer Vision,2016,247,True
Tajikistan,Computer Vision,2021,1,True
Slovenia,Computer Vision,2020,57,True
Dominican Republic,Computer Vision,2024,3,False
Israel,Computer Vision,2019,273,True
Israel,Computer Vision,2022,338,True
Uganda,Computer Vision,2018,2,True
Kazakhstan,Computer Vision,2024,165,False
China (mainland),Computer Vision,2025,23637,False
Morocco,Computer Vision,2015,141,True
Cape Verde,Computer Vision,2017,2,True
Cape Verde,Computer Vision,2019,1,True
Portugal,Computer Vision,2025,202,False
Namibia,Large language models,2022,1,True
Lebanon,Large language models,2023,14,True
Barbados,Large language models,2024,1,False
Qatar,Large language models,2020,15,True
Oceania,Large language models,2023,782,True
Oceania,Large language models,2024,856,False
Global Partnership on Artificial Intelligence,Large language models,2022,7646,True
Nepal,Large language models,2023,2,True
Romania,Large language models,2018,5,True
Canada,Large language models,2022,421,True
Canada,Large language models,2023,689,True
Australia,Large language models,2015,7,True
Ethiopia,Large language models,2019,1,True
Hungary,Large language models,2015,2,True
Argentina,Large language models,2021,10,True
New Zealand,Large language models,2025,30,False
United Kingdom,Large language models,2018,189,True
Quad,Large language models,2016,312,True
Malta,Large language models,2025,5,False
Cuba,Large language models,2022,1,True
Sweden,Natural Language Processing,2019,170,True
Sri Lanka,Natural Language Processing,2022,72,True
Switzerland,Natural Language Processing,2017,181,True
North Macedonia,Natural Language Processing,2022,21,True
Ghana,Natural Language Processing,2022,15,True
Cameroon,Natural Language Processing,2025,2,False
Tanzania,Natural Language Processing,2021,2,True
Sudan,Natural Language Processing,2020,8,True
Sudan,Natural Language Processing,2023,12,True
Paraguay,Natural Language Processing,2021,2,True
United Kingdom,Natural Language Processing,2018,1266,True
Australia,Natural Language Processing,2022,513,True
Malta,Natural Language Processing,2023,19,True
Mexico,Natural Language Processing,2017,82,True
Spain,Natural Language Processing,2023,591,True
Albania,Natural Language Processing,2015,2,True
Saudi Arabia,Natural Language Processing,2018,163,True
Poland,Natural Language Processing,2015,172,True
Quad,Natural Language Processing,2019,7363,True
Philippines,Natural Language Processing,2021,50,True
Sudan,Robotics,2023,12,True
Sudan,Robotics,2025,9,False
El Salvador,Robotics,2017,2,True
Bosnia and Herzegovina,Robotics,2016,14,True
Lithuania,Robotics,2019,25,True
Cameroon,Robotics,2022,9,True
NATO,Robotics,2021,18429,True
Canada,Robotics,2015,768,True
Russia,Robotics,2025,257,False
Jordan,Robotics,2020,33,True
Nepal,Robotics,2022,2,True
Spain,Robotics,2022,894,True
Colombia,Robotics,2017,123,True
Armenia,Robotics,2018,1,True
Dominican Republic,Robotics,2020,1,True
South Africa,Robotics,2024,63,False
Argentina,Robotics,2020,54,True
United States,Robotics,2021,7456,True
North America and the Caribbean,Robotics,2020,8997,True
North America and the Caribbean,Robotics,2025,4600,False
Honduras,Robotics,2019,5,True
Mauritius,Robotics,2015,2,True
Azerbaijan,Robotics,2017,1,True
Saint Lucia,Robotics,2025,1,False
Asia,Robotics,2024,29174,False
Oceania,Robotics,2019,859,True
Austria,Robotics,2020,265,True
Bolivia,Robotics,2022,2,True
Bolivia,Robotics,2023,2,True
Malaysia,Robotics,2019,292,True
United Arab Emirates,Robotics,2017,97,True
Malta,Robotics,2024,8,False
Bahrain,Robotics,2021,8,True
Ethiopia,Robotics,2021,13,True
Romania,Robotics,2025,105,False
Pakistan,Robotics,2016,109,True
Libya,Robotics,2019,3,True
United States,AI Safety,2017,786,True
Serbia,AI Safety,2024,15,False
New Zealand,AI Safety,2023,25,True
South Africa,AI Safety,2019,8,True
Tanzania,AI Safety,2025,1,False
Jordan,AI Safety,2024,28,False
Oceania,AI Safety,2024,368,False
Canada,AI Safety,2022,226,True
United Kingdom,AI Safety,2019,349,True
South Korea,AI Safety,2022,138,True
Netherlands,AI Safety,2020,130,True
Lesotho,AI Safety,2024,1,False
Vietnam,AI Safety,2025,32,False
France,AI Safety,2016,82,True
Cameroon,AI Safety,2023,3,True
Croatia,AI Safety,2022,1,True
Uruguay,AI Safety,2024,1,False
Iran,AI Safety,2022,9,True
Saudi Arabia,AI Safety,2017,6,True
Saudi Arabia,AI Safety,2018,10,True
ASEAN,AI Safety,2015,31,True
Five Eyes,AI Safety,2023,3162,True
Egypt,AI Safety,2015,1,True
Egypt,AI Safety,2022,12,True
Moldova,AI Safety,2025,1,False
Panama,All,2023,26,True
Oman,All,2020,111,True
Five Eyes,All,2020,69040,True
Zimbabwe,All,2023,56,True
Monaco,All,2019,1,True
Poland,All,2022,2128,True
Benin,All,2016,10,True
Angola,All,2019,6,True
Malawi,All,2015,2,True
Bhutan,All,2020,5,True
Germany,All,2020,11398,True
Micronesia,All,2015,1,True
North Korea,All,2023,14,True
Barbados,All,2015,2,True
Barbados,All,2021,3,True
Croatia,All,2017,228,True
Morocco,All,2022,1042,True
Congo,All,2018,2,True
Iraq,All,2025,1086,False
Haiti,All,2021,2,True
Haiti,All,2022,3,True
Oceania,All,2015,3196,True
Oceania,All,2023,8585,True
Uruguay,All,2017,38,True
Fiji,All,2020,38,True
Norway,All,2023,2019,True
Chad,All,2015,1,True
Tunisia,All,2016,770,True
Mauritius,All,2022,43,True
Sierra Leone,All,2025,1,False
South Korea,All,2017,3402,True
Greece,All,2016,904,True
Cuba,All,2015,75,True
Algeria,All,2020,676,True
Israel,All,2023,1616,True
Romania,Computer Vision,2020,364,True
Myanmar,Computer Vision,2015,5,True
Namibia,Computer Vision,2025,2,False
Philippines,Computer Vision,2015,38,True
Iraq,Computer Vision,2022,747,True
Rwanda,Computer Vision,2016,1,True
Zambia,Computer Vision,2019,10,True
Monaco,Computer Vision,2017,1,True
Gambia,Computer Vision,2023,2,True
Estonia,Computer Vision,2018,26,True
Pakistan,Computer Vision,2023,1134,True
Tunisia,Computer Vision,2020,284,True
Nigeria,Computer Vision,2020,98,True
Ghana,Computer Vision,2016,5,True
Uruguay,Computer Vision,2016,11,True
Cambodia,Computer Vision,2025,6,False
OECD,Computer Vision,2025,16745,False
Mexico,Computer Vision,2023,340,True
South and Central America,Computer Vision,2022,1261,True
Poland,Computer Vision,2020,490,True
Algeria,Computer Vision,2023,253,True
Chile,Computer Vision,2022,79,True
Chile,Computer Vision,2025,55,False
Oceania,Computer Vision,2015,959,True
Azerbaijan,Computer Vision,2016,2,True
Uganda,Computer Vision,2015,3,True
Uganda,Computer Vision,2025,20,False
Botswana,Computer Vision,2016,2,True
Georgia,Computer Vision,2021,3,True
Italy,Computer Vision,2015,928,True
Portugal,Computer Vision,2019,337,True
Vatican City,Computer Vision,2018,1,True
Liechtenstein,Computer Vision,2023,1,True
Bangladesh,Large language models,2022,69,True
Poland,Large language models,2016,5,True
Latvia,Large language models,2016,1,True
Latvia,Large language models,2021,1,True
Sri Lanka,Large language models,2022,15,True
France,Large language models,2024,549,False
Jamaica,Large language models,2022,1,True
Iran,Large language models,2025,70,False
Indonesia,Large language models,2024,237,False
Romania,Large language models,2016,3,True
Mozambique,Large language models,2025,1,False
Armenia,Large language models,2021,2,True
Ghana,Large language models,2022,4,True
Saudi Arabia,Large language models,2016,2,True
Pakistan,Large language models,2023,103,True
Kuwait,Large language models,2020,1,True
Kuwait,Large language models,2022,4,True
Belarus,Large language models,2019,1,True
Sweden,Large language models,2015,2,True
Argentina,Large language models,2023,9,True
Serbia,Large language models,2025,13,False
Netherlands,Large language models,2021,222,True
Sierra Leone,Large language models,2025,1,False
Senegal,Natural Language Processing,2022,5,True
Sweden,Natural Language Processing,2023,259,True
Turkey,Natural Language Processing,2020,210,True
Mongolia,Natural Language Processing,2023,10,True
Mongolia,Natural Language Processing,2024,7,False
Austria,Natural Language Processing,2018,98,True
North Macedonia,Natural Language Processing,2021,17,True
Syria,Natural Language Processing,2016,2,True
Angola,Natural Language Processing,2022,1,True
Angola,Natural Language Processing,2023,3,True
France,Natural Language Processing,2022,784,True
France,Natural Language Processing,2023,829,True
Italy,Natural Language Processing,2020,570,True
EU,Natural Language Processing,2016,3945,True
EU,Natural Language Processing,2017,3848,True
Uzbekistan,Natural Language Processing,2017,2,True
Japan,Natural Language Processing,2023,966,True
Finland,Natural Language Processing,2023,175,True
Ireland,Natural Language Processing,2017,131,True
Côte d'Ivoire,Natural Language Processing,2016,3,True
Paraguay,Natural Language Processing,2015,1,True
Indonesia,Natural Language Processing,2019,459,True
Venezuela,Natural Language Processing,2022,1,True
Singapore,Natural Language Processing,2021,339,True
Rwanda,Natural Language Processing,2023,6,True
Asia,Natural Language Processing,2017,5792,True
Asia,Natural Language Processing,2019,9460,True
South and Central America,Natural Language Processing,2021,600,True
Qatar,Natural Language Processing,2019,70,True
Chile,Natural Language Processing,2022,45,True
Africa,Natural Language Processing,2016,367,True
India,Natural Language Processing,2019,1514,True
India,Natural Language Processing,2022,2729,True
Norway,Natural Language Processing,2024,149,False
Afghanistan,Natural Language Processing,2015,1,True
Germany,Natural Language Processing,2025,560,False
Vietnam,Natural Language Processing,2016,91,True
Thailand,Natural Language Processing,2024,160,False
Bangladesh,Natural Language Processing,2022,253,True
Ukraine,Natural Language Processing,2020,114,True
Maldives,Natural Language Processing,2024,1,False
North Korea,Robotics,2016,1,True
North Korea,Robotics,2023,4,True
Cameroon,Robotics,2016,1,True
Myanmar,Robotics,2018,13,True
Jordan,Robotics,2023,56,True
Panama,Robotics,2016,3,True
Netherlands,Robotics,2023,697,True
Colombia,Robotics,2022,115,True
Switzerland,Robotics,2024,566,False
Turkey,Robotics,2023,650,True
South Africa,Robotics,2022,75,True
Lebanon,Robotics,2018,54,True
Afghanistan,Robotics,2020,1,True
Laos,Robotics,2019,1,True
Bangladesh,Robotics,2019,89,True
Azerbaijan,Robotics,2016,3,True
Cambodia,Robotics,2025,3,False
Norway,Robotics,2021,220,True
Liechtenstein,Robotics,2017,1,True
Australia,Robotics,2019,742,True
New Zealand,Robotics,2021,119,True
Tunisia,Robotics,2020,79,True
Kosovo,Robotics,2020,1,True
ASEAN,Robotics,2018,1358,True
Bahrain,Robotics,2017,5,True
Maldives,Robotics,2025,1,False
Ethiopia,Robotics,2017,3,True
Ireland,Robotics,2016,54,True
Brazil,Robotics,2018,524,True
Italy,Robotics,2019,1603,True
Italy,Robotics,2022,1909,True
Romania,Robotics,2020,269,True
Venezuela,Robotics,2020,13,True
China (mainland),AI Safety,2021,956,True
Thailand,AI Safety,2024,23,False
Angola,AI Safety,2023,1,True
Estonia,AI Safety,2018,2,True
Saint Lucia,AI Safety,2025,1,False
Ireland,AI Safety,2015,8,True
United Kingdom,AI Safety,2017,157,True
Argentina,AI Safety,2019,3,True
Australia,AI Safety,2023,262,True
United Arab Emirates,AI Safety,2023,69,True
Denmark,AI Safety,2025,39,False
Vietnam,AI Safety,2022,11,True
India,AI Safety,2024,1316,False
Austria,AI Safety,2019,32,True
Iran,AI Safety,2024,67,False
Slovenia,AI Safety,2025,6,False
Africa,AI Safety,2025,173,False
Algeria,AI Safety,2020,2,True
Rwanda,All,2021,41,True
Somalia,All,2019,4,True
Nicaragua,All,2023,1,True
Ethiopia,All,2022,586,True
Costa Rica,All,2019,57,True
Tanzania,All,2019,18,True
Qatar,All,2024,633,False
Asia,All,2021,152317,True
Côte d'Ivoire,All,2022,21,True
Liberia,All,2025,5,False
Romania,All,2025,788,False
Saudi Arabia,All,2020,2267,True
Bulgaria,All,2019,293,True
EU,All,2020,45118,True
Colombia,All,2018,579,True
Paraguay,All,2023,24,True
Bahrain,All,2025,135,False
Sweden,All,2025,1199,False
Turkmenistan,All,2025,2,False
North Macedonia,All,2023,117,True
Kosovo,All,2023,49,True
Dominican Republic,All,2022,4,True
Saint Lucia,All,2017,1,True
Saint Lucia,All,2024,77,False
Congo,All,2015,2,True
Malaysia,All,2016,1529,True
Bangladesh,All,2025,1674,False
Armenia,All,2016,10,True
Sri Lanka,All,2015,112,True
Mozambique,All,2016,3,True
Venezuela,All,2019,62,True
Hungary,All,2016,345,True
Mongolia,All,2024,43,False
Africa,All,2019,4444,True
Europe,All,2019,57034,True
Brazil,All,2018,2915,True
Brazil,All,2024,3172,False
South Korea,All,2023,10298,True
Israel,All,2022,1467,True
Serbia,Computer Vision,2025,38,False
Bangladesh,Computer Vision,2015,122,True
Bangladesh,Computer Vision,2018,259,True
Oman,Computer Vision,2022,62,True
Namibia,Computer Vision,2021,3,True
Finland,Computer Vision,2025,145,False
Iraq,Computer Vision,2019,356,True
Malta,Computer Vision,2019,21,True
Ethiopia,Computer Vision,2024,141,False
Belgium,Computer Vision,2018,287,True
Libya,Computer Vision,2022,43,True
Indonesia,Computer Vision,2025,510,False
Thailand,Computer Vision,2024,566,False
Bahrain,Computer Vision,2019,7,True
Jordan,Computer Vision,2018,81,True
Kosovo,Computer Vision,2021,5,True
Ireland,Computer Vision,2019,166,True
Hungary,Computer Vision,2018,101,True
Canada,Computer Vision,2021,2274,True
Japan,Computer Vision,2023,2943,True
Global Partnership on Artificial Intelligence,Computer Vision,2015,20785,True
Global Partnership on Artificial Intelligence,Computer Vision,2018,27371,True
El Salvador,Computer Vision,2022,4,True
Uruguay,Computer Vision,2021,13,True
Cameroon,Computer Vision,2017,3,True
Burkina Faso,Computer Vision,2020,1,True
Somalia,Computer Vision,2023,4,True
Greece,Computer Vision,2017,188,True
